Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Training Stress Score®,Grit,Flow,Total Strokes,Avg. Swolf,Avg Stroke Rate,Total Reps,Total Sets,Dive Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Avg Resp,Min Resp,Max Resp,Stress Change,Stress Start,Stress End,Avg Stress,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Running,2020-10-30 06:31:48,false,"Athens Running","7.01","823","00:55:36","157","174","3.6","149","173","7:56","5:59","565","581","1.36","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:02.81","8","0.0","--","--","--","--","--","--","--","00:55:24","00:57:39","627","847"
Running,2020-10-29 12:45:26,false,"Athens Running","3.13","367","00:21:42","172","181","3.4","151","166","6:56","5:45","148","61","1.53","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:53.02","4","0.0","--","--","--","--","--","--","--","00:21:42","00:22:46","637","741"
Running,2020-10-27 06:21:18,false,"Athens Running","2.22","293","00:19:09","158","175","3.0","147","179","8:37","4:51","202","171","1.27","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:43.72","3","0.0","--","--","--","--","--","--","--","00:19:07","00:22:58","632","781"
Running,2020-10-27 05:48:04,false,"Athens Running","2.55","248","00:17:35","153","182","2.8","151","196","6:53","4:00","10","17","1.52","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:02.74","14","0.0","--","--","--","--","--","--","--","00:17:30","00:29:10","719","737"
Running,2020-10-25 13:29:05,false,"Athens Running","4.66","585","00:35:19","168","180","3.8","147","158","7:34","6:49","271","258","1.44","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","05:03.16","5","0.0","--","--","--","--","--","--","--","00:35:19","00:35:19","631","741"
Running,2020-10-23 06:38:10,false,"Athens Running","3.38","405","00:26:23","156","167","3.1","149","164","7:49","6:56","143","67","1.38","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","03:03.55","4","0.0","--","--","--","--","--","--","--","00:26:21","00:26:23","631","741"
Running,2020-10-22 06:24:11,false,"Athens Running","11.02","1,389","01:24:38","170","184","5.0","148","190","7:41","6:10","734","645","1.42","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:09.61","12","0.0","--","--","--","--","--","--","--","01:24:30","01:26:45","581","781"
Running,2020-10-20 06:32:03,false,"Athens Running","5.64","647","00:42:22","157","177","3.6","148","176","7:31","5:26","315","340","1.45","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","04:55.67","6","0.0","--","--","--","--","--","--","--","00:42:16","00:43:11","630","781"
Running,2020-10-18 11:21:27,false,"Athens Running","1.12","126","00:08:23.6","152","166","2.1","148","168","7:28","6:47","20","31","1.45","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:53.21","2","0.0","--","--","--","--","--","--","--","00:08:20","00:08:54.1","656","699"
Running,2020-10-18 09:01:13,false,"Athens Running","7.05","911","01:03:32","153","165","3.5","149","184","9:01","4:27","439","433","1.20","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:11.91","8","0.0","--","--","--","--","--","--","--","01:03:11","01:05:23","650","727"
Running,2020-10-15 06:29:45,false,"Athens Running","5.01","613","00:36:15","169","184","3.9","148","176","7:14","4:31","247","154","1.50","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.15","6","0.0","--","--","--","--","--","--","--","00:36:14","00:36:15","636","741"
Running,2020-10-14 05:33:37,false,"Athens Running","3.40","418","00:31:55","140","157","2.5","145","159","9:22","8:04","224","224","1.19","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","03:27.32","4","0.0","--","--","--","--","--","--","--","00:31:52","00:32:06","629","781"
Running,2020-10-13 06:33:47,false,"Athens Running","5.55","673","00:41:12","165","181","4.0","147","211","7:25","6:21","333","311","1.47","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","04:22.64","6","0.0","--","--","--","--","--","--","--","00:41:10","00:41:43","631","781"
Running,2020-10-11 07:12:25,false,"Athens Running","10.51","1,379","01:20:57","174","186","5.0","146","164","7:42","5:56","705","658","1.43","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","03:57.78","11","0.0","--","--","--","--","--","--","--","01:20:47","01:28:59","581","781"
Running,2020-10-09 06:36:37,false,"Athens Running","4.51","572","00:33:32","169","183","3.8","147","160","7:26","6:31","254","164","1.48","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","03:47.18","5","0.0","--","--","--","--","--","--","--","00:33:26","00:34:06","635","741"
Running,2020-10-08 06:57:21,false,"Athens Running","3.30","382","00:22:53","165","182","3.3","148","160","6:56","6:13","144","50","1.55","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","02:12.27","4","0.0","--","--","--","--","--","--","--","00:22:52","00:22:53","635","741"
Running,2020-10-07 06:24:52,false,"Athens Running","6.23","744","00:44:01","168","183","4.2","148","164","7:04","5:19","404","353","1.53","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:19.90","7","0.0","--","--","--","--","--","--","--","00:43:59","00:44:09","634","741"
Running,2020-10-06 07:10:56,false,"Athens Running","3.12","342","00:21:04","159","185","3.1","151","167","6:45","6:05","163","59","1.58","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:48.86","4","0.0","--","--","--","--","--","--","--","00:21:04","00:21:05","634","741"
Running,2020-10-05 16:34:16,false,"Athens Running","3.01","350","00:20:01","173","187","3.4","149","164","6:39","5:56","111","43","1.62","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.03","4","0.0","--","--","--","--","--","--","--","00:19:59","00:20:24","640","741"
Running,2020-09-29 06:36:48,false,"Athens Running","8.26","1,015","00:59:41","169","181","4.8","147","169","7:14","6:09","521","431","1.52","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:46.13","9","0.0","--","--","--","--","--","--","--","00:59:37","01:00:30","634","741"
Running,2020-09-28 07:02:21,false,"Athens Running","3.12","361","00:21:29","166","186","3.3","148","170","6:53","6:02","126","37","1.58","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:44.98","4","0.0","--","--","--","--","--","--","--","00:21:28","00:21:29","632","741"
Running,2020-09-24 06:42:51,false,"Athens Running","6.22","767","00:45:46","165","182","4.0","146","161","7:21","6:06","404","354","1.50","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:24.75","7","0.0","--","--","--","--","--","--","--","00:45:41","00:46:34","635","741"
Running,2020-09-23 06:48:15,false,"Athens Running","4.01","488","00:28:15","169","186","3.6","147","160","7:03","6:21","207","125","1.55","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.36","5","0.0","--","--","--","--","--","--","--","00:28:14","00:28:15","632","741"
Running,2020-09-22 07:07:09,false,"Athens Running","3.16","365","00:20:58","169","191","3.3","151","164","6:39","6:08","112","23","1.60","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:57.24","4","0.0","--","--","--","--","--","--","--","00:20:57","00:20:58","632","741"
Running,2020-09-20 06:59:56,false,"Athens Running","11.01","1,259","01:21:43","160","181","4.2","149","170","7:25","5:14","699","664","1.46","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.23","12","0.0","--","--","--","--","--","--","--","01:21:40","01:22:52","581","781"
Running,2020-09-18 07:02:17,false,"Athens Running","5.00","642","00:35:40","175","188","4.2","148","169","7:08","6:02","264","271","1.52","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.13","6","0.0","--","--","--","--","--","--","--","00:35:39","00:35:40","633","741"
Running,2020-09-16 06:33:50,false,"Athens Running","6.22","827","00:44:52","178","189","4.8","147","162","7:13","5:32","395","347","1.52","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:17.25","7","0.0","--","--","--","--","--","--","--","00:44:50","00:45:00","635","741"
Running,2020-09-14 06:59:34,false,"Athens Running","3.12","359","00:20:58","167","189","3.3","150","164","6:43","6:01","119","23","1.60","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:47.77","4","0.0","--","--","--","--","--","--","--","00:20:57","00:20:58","637","741"
Running,2020-09-11 06:48:56,false,"Athens Running","3.20","367","00:22:48","160","185","3.1","147","166","7:07","5:12","133","65","1.54","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:07.76","4","0.0","--","--","--","--","--","--","--","00:22:46","00:23:08","632","741"
Running,2020-09-10 06:19:00,false,"Athens Running","3.11","361","00:22:12","160","179","3.0","149","161","7:08","6:33","113","23","1.52","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:51.72","4","0.0","--","--","--","--","--","--","--","00:22:11","00:22:12","633","741"
Running,2020-09-09 06:25:51,false,"Athens Running","6.22","795","00:46:24","167","182","4.0","147","178","7:28","5:03","393","331","1.47","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:17.42","7","0.0","--","--","--","--","--","--","--","00:46:17","00:46:50","634","741"
Running,2020-09-08 06:11:40,false,"Athens Running","3.11","347","00:21:00","162","182","3.1","151","167","6:45","5:59","116","23","1.58","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:44.11","4","0.0","--","--","--","--","--","--","--","00:20:59","00:21:00","631","741"
Running,2020-09-06 06:44:08,false,"Athens Running","11.01","1,390","01:21:57","167","177","4.6","146","160","7:27","5:59","717","671","1.48","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.63","12","0.0","--","--","--","--","--","--","--","01:21:42","01:22:17","581","781"
Running,2020-09-04 07:15:49,false,"Athens Running","5.01","609","00:35:05","169","188","3.8","150","168","7:00","5:43","293","270","1.53","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.32","6","0.0","--","--","--","--","--","--","--","00:35:02","00:35:05","631","741"
Running,2020-09-02 06:50:03,false,"Athens Running","4.54","602","00:34:53","166","182","3.6","147","159","7:41","6:37","298","211","1.42","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","04:20.61","5","0.0","--","--","--","--","--","--","--","00:34:51","00:35:39","635","741"
Running,2020-09-01 06:20:12,false,"Athens Running","6.22","785","00:45:49","166","179","3.9","148","162","7:22","5:54","410","345","1.48","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:20.22","7","0.0","--","--","--","--","--","--","--","00:45:46","00:46:01","628","741"
Running,2020-08-30 06:43:40,false,"Athens Running","10.62","1,363","01:20:23","168","180","4.8","146","160","7:34","6:33","686","639","1.45","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","04:30.06","11","0.0","--","--","--","--","--","--","--","01:20:19","01:24:22","581","781"
Running,2020-08-28 06:40:52,false,"Athens Running","5.00","621","00:36:01","167","180","3.7","149","166","7:12","6:07","281","293","1.51","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.49","6","0.0","--","--","--","--","--","--","--","00:36:00","00:36:32","629","741"
Running,2020-08-27 06:21:14,false,"Athens Running","3.16","373","00:21:16","169","183","3.2","152","163","6:44","5:39","108","19","1.57","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:03.42","4","0.0","--","--","--","--","--","--","--","00:21:15","00:21:16","634","741"
Running,2020-08-26 06:10:30,false,"Athens Running","4.97","621","00:38:20","164","185","3.4","140","198","7:43","3:50","127","127","1.46","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:05.12","16","0.0","--","--","--","--","--","--","--","00:37:29","00:51:16","719","736"
Running,2020-08-25 06:28:09,false,"Athens Running","3.28","384","00:22:29","166","180","3.2","151","164","6:52","6:02","114","23","1.55","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:58.01","4","0.0","--","--","--","--","--","--","--","00:22:29","00:22:29","631","741"
Running,2020-08-23 07:12:03,false,"Athens Running","10.70","1,317","01:20:37","166","178","4.4","150","205","7:32","6:23","723","681","1.42","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","05:12.43","11","0.0","--","--","--","--","--","--","--","01:20:29","01:26:44","581","781"
Running,2020-08-22 07:11:28,false,"Athens Running","4.00","487","00:28:56","164","178","3.3","150","164","7:14","6:41","185","101","1.49","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.53","5","0.0","--","--","--","--","--","--","--","00:28:55","00:28:56","635","741"
Running,2020-08-21 06:19:24,false,"Athens Running","6.23","800","00:46:17","167","180","4.0","150","162","7:26","6:11","397","328","1.45","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:28.42","7","0.0","--","--","--","--","--","--","--","00:46:14","00:46:30","633","741"
Running,2020-08-20 06:15:02,false,"Athens Running","6.24","786","00:46:03","166","181","4.0","150","165","7:23","6:03","374","321","1.45","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:36.44","7","0.0","--","--","--","--","--","--","--","00:46:00","00:46:11","633","741"
Running,2020-08-19 06:36:21,false,"Athens Running","4.93","562","00:35:17","161","185","3.3","150","192","7:09","4:47","83","90","1.48","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:04.88","14","0.0","--","--","--","--","--","--","--","00:35:15","00:36:22","719","737"
Running,2020-08-18 06:02:41,false,"Athens Running","6.23","748","00:44:11","166","179","3.9","150","168","7:05","6:13","392","346","1.51","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:31.33","7","0.0","--","--","--","--","--","--","--","00:44:05","00:44:22","634","741"
Running,2020-08-16 06:36:41,false,"Athens Running","10.03","1,301","01:14:34","171","185","5.0","146","162","7:26","6:21","624","589","1.48","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:10.81","11","0.0","--","--","--","--","--","--","--","01:14:23","01:15:42","581","781"
Running,2020-08-14 06:43:52,false,"Athens Running","5.01","614","00:36:00","166","182","3.7","150","161","7:12","6:25","271","260","1.49","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.83","6","0.0","--","--","--","--","--","--","--","00:35:58","00:36:00","631","741"
Running,2020-08-13 05:59:00,false,"Athens Running","6.22","798","00:45:54","168","183","4.1","149","166","7:23","6:09","402","375","1.46","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:35.29","7","0.0","--","--","--","--","--","--","--","00:45:49","00:46:14","634","741"
Running,2020-08-12 06:01:38,false,"Athens Running","6.05","673","00:44:34","159","185","3.3","150","184","7:22","4:47","176","168","1.44","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:24.31","15","0.0","--","--","--","--","--","--","--","00:44:25","00:55:44","719","737"
Running,2020-08-11 06:14:05,false,"Athens Running","6.22","783","00:45:25","169","185","4.2","148","160","7:18","6:15","418","391","1.49","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:27.72","7","0.0","--","--","--","--","--","--","--","00:45:18","00:45:38","634","741"
Running,2020-08-09 06:59:17,false,"Athens Running","12.02","1,525","01:32:32","165","176","4.7","149","199","7:42","6:43","728","682","1.40","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:09.07","13","0.0","--","--","--","--","--","--","--","01:32:19","01:34:19","581","781"
Running,2020-08-08 07:52:08,false,"Athens Running","3.12","358","00:20:36","169","184","3.2","151","164","6:37","5:44","111","22","1.61","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:48.76","4","0.0","--","--","--","--","--","--","--","00:20:33","00:21:18","632","741"
Running,2020-08-07 06:32:25,false,"Athens Running","6.51","820","00:46:40","171","183","4.3","148","166","7:10","6:29","463","377","1.50","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","03:39.60","7","0.0","--","--","--","--","--","--","--","00:46:37","00:46:52","635","741"
Running,2020-08-06 06:38:06,false,"Athens Running","6.23","752","00:43:15","169","185","4.2","151","170","6:57","5:51","405","385","1.53","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:23.38","7","0.0","--","--","--","--","--","--","--","00:43:03","00:43:31","632","741"
Running,2020-08-05 06:34:32,false,"Athens Running","6.30","791","00:45:10","171","186","4.2","150","168","7:10","5:52","337","335","1.50","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:52.80","7","0.0","--","--","--","--","--","--","--","00:45:08","00:45:13","638","741"
Running,2020-08-04 06:28:40,false,"Athens Running","6.24","759","00:44:00","168","182","4.0","150","190","7:03","5:56","384","360","1.52","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:30.72","7","0.0","--","--","--","--","--","--","--","00:43:45","00:44:29","636","741"
Running,2020-07-31 17:27:25,false,"Athens Running","1.02","110","00:05:50.5","180","191","2.2","160","174","5:44","5:00","56","51","1.75","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.16","3","0.0","--","--","--","--","--","--","--","00:05:49.2","00:05:50.5","719","753"
Running,2020-07-30 06:54:23,false,"Athens Running","4.44","514","00:32:17","162","185","3.1","147","184","7:16","4:47","73","65","1.47","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:08.39","18","0.0","--","--","--","--","--","--","--","00:31:21","00:35:39","718","736"
Running,2020-07-29 06:34:09,false,"Athens Running","6.23","775","00:45:05","168","183","4.0","149","166","7:15","6:22","400","392","1.49","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:28.90","7","0.0","--","--","--","--","--","--","--","00:45:04","00:45:05","633","741"
Running,2020-07-28 06:36:26,false,"Athens Running","5.00","618","00:36:11","166","183","3.7","148","164","7:14","6:11","663","643","1.50","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.73","6","0.0","--","--","--","--","--","--","--","00:36:04","00:36:21","683","820"
Running,2020-07-26 06:55:15,false,"Athens Running","12.06","1,568","01:31:42","169","179","5.0","148","171","7:36","5:59","1,526","1,588","1.43","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:26.04","13","0.0","--","--","--","--","--","--","--","01:31:33","01:32:17","621","867"
Running,2020-07-25 07:22:28,false,"Athens Running","3.13","384","00:22:33","165","178","3.2","153","167","7:13","6:38","453","354","1.46","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:56.83","4","0.0","--","--","--","--","--","--","--","00:22:32","00:22:33","650","819"
Running,2020-07-24 06:28:14,false,"Athens Running","6.44","832","00:47:57","169","181","4.2","150","164","7:27","6:23","889","830","1.44","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","03:10.41","7","0.0","--","--","--","--","--","--","--","00:47:54","00:49:06","661","828"
Running,2020-07-23 06:25:44,false,"Athens Running","6.23","783","00:45:50","166","179","4.0","152","164","7:21","6:01","814","797","1.44","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:30.76","7","0.0","--","--","--","--","--","--","--","00:45:47","00:45:58","655","802"
Running,2020-07-22 06:47:38,false,"Athens Running","6.71","848","00:49:39","167","179","4.1","149","169","7:24","6:37","465","407","1.46","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","05:04.100","7","0.0","--","--","--","--","--","--","--","00:49:38","00:49:51","634","741"
Running,2020-07-21 06:13:50,false,"Athens Running","6.22","782","00:46:53","163","178","3.8","148","173","7:32","6:17","418","386","1.44","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:32.25","7","0.0","--","--","--","--","--","--","--","00:46:52","00:46:53","633","741"
Running,2020-07-19 07:37:45,false,"Athens Running","10.01","1,357","01:18:44","169","179","4.8","150","164","7:52","6:43","677","673","1.37","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:02.31","11","0.0","--","--","--","--","--","--","--","01:18:42","01:18:44","631","741"
Running,2020-07-18 09:38:41,false,"Athens Running","3.11","387","00:21:56","171","183","3.3","152","164","7:03","6:12","113","23","1.51","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:51.27","4","0.0","--","--","--","--","--","--","--","00:21:55","00:21:58","633","741"
Running,2020-07-17 17:07:34,false,"Athens Running","4.48","604","00:33:54","172","185","3.8","148","162","7:34","6:50","231","172","1.43","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","03:38.48","5","0.0","--","--","--","--","--","--","--","00:33:53","00:34:17","632","741"
Running,2020-07-15 17:19:41,false,"Athens Running","5.00","669","00:38:13","170","182","3.9","149","170","7:38","6:31","270","229","1.42","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.23","6","0.0","--","--","--","--","--","--","--","00:38:10","00:38:13","632","741"
Running,2020-07-14 17:10:35,false,"Athens Running","4.78","593","00:34:49","166","176","3.6","148","160","7:17","6:22","243","239","1.49","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","05:42.21","5","0.0","--","--","--","--","--","--","--","00:34:47","00:34:58","630","741"
Running,2020-07-13 17:06:42,false,"Athens Running","3.25","402","00:24:32","159","171","3.1","148","159","7:32","6:56","134","45","1.44","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:58.74","4","0.0","--","--","--","--","--","--","--","00:24:29","00:24:32","635","741"
Running,2020-07-12 07:03:05,false,"Athens Running","10.60","1,355","01:19:33","168","179","4.7","148","160","7:30","6:22","648","603","1.44","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","04:09.55","11","0.0","--","--","--","--","--","--","--","01:19:31","01:19:44","581","781"
Running,2020-07-10 06:29:26,false,"Athens Running","6.05","743","00:42:39","169","184","4.1","150","168","7:03","5:30","411","341","1.52","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:15.63","7","0.0","--","--","--","--","--","--","--","00:42:31","00:42:56","635","741"
Running,2020-07-09 06:36:26,false,"Athens Running","5.00","641","00:36:47","169","182","3.8","150","166","7:21","6:27","231","224","1.46","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.78","6","0.0","--","--","--","--","--","--","--","00:36:46","00:36:47","632","741"
Running,2020-07-08 06:29:53,false,"Athens Running","8.12","1,080","01:00:54","172","182","4.7","150","162","7:30","6:39","502","462","1.43","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:51.20","9","0.0","--","--","--","--","--","--","--","01:00:51","01:00:54","630","741"
Running,2020-07-07 06:33:19,false,"Athens Running","5.00","652","00:37:03","170","184","3.9","150","164","7:24","6:23","287","255","1.44","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.28","6","0.0","--","--","--","--","--","--","--","00:37:02","00:37:03","633","741"
Running,2020-07-05 07:09:19,false,"Athens Running","10.75","1,463","01:20:47","174","188","5.0","149","173","7:31","6:26","672","632","1.43","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","05:33.80","11","0.0","--","--","--","--","--","--","--","01:20:43","01:23:05","581","781"
Running,2020-07-03 06:58:00,false,"Athens Running","6.06","691","00:43:43","161","188","3.4","156","192","7:13","4:58","149","150","1.41","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:01.03","18","0.0","--","--","--","--","--","--","--","00:43:40","01:06:34","719","740"
Running,2020-07-02 07:46:57,false,"Athens Running","3.12","385","00:21:33","174","184","3.3","156","166","6:54","6:06","110","17","1.49","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:52.94","4","0.0","--","--","--","--","--","--","--","00:21:31","00:21:33","636","741"
Running,2020-07-01 06:33:08,false,"Athens Running","6.23","838","00:47:34","171","183","4.3","153","167","7:38","6:45","451","357","1.37","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:39.80","7","0.0","--","--","--","--","--","--","--","00:47:32","00:47:40","632","741"
Running,2020-06-30 06:47:53,false,"Athens Running","5.60","671","00:40:13","167","188","3.5","154","184","7:11","5:13","46","46","1.44","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:00.99","15","0.0","--","--","--","--","--","--","--","00:40:10","00:44:53","719","736"
Running,2020-06-28 07:06:57,false,"Athens Running","11.01","1,426","01:23:27","169","180","4.9","152","201","7:35","6:28","687","637","1.39","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:02.15","12","0.0","--","--","--","--","--","--","--","01:23:19","01:25:55","581","781"
Cycling,2020-06-27 07:59:46,false,"Athens Cycling","8.28","451","00:33:17","140","165","2.8","--","--","14.9","19.7","41","48","0.00","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","12:58.71","2","0.0","--","--","--","--","--","--","--","00:33:16","00:35:17","600","632"
Running,2020-06-26 07:01:34,false,"Athens Running","1.63","191","00:12:26","155","179","2.3","143","184","7:37","4:29","10","16","1.40","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","01:20.48","8","0.0","--","--","--","--","--","--","--","00:12:24","00:12:26","719","737"
Running,2020-06-25 17:49:02,false,"Athens Running","4.95","716","00:44:49","157","171","3.4","146","160","9:03","7:16","309","309","1.21","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","07:59.37","5","0.0","--","--","--","--","--","--","--","00:44:09","00:46:19","629","781"
Running,2020-06-24 05:56:53,false,"Athens Running","5.01","639","00:36:52","168","180","3.7","153","166","7:21","6:28","322","254","1.43","0.0","0.0","0.0","0.0","0.0","--","--","--","--","--","0:00","0.0","0:00","No","00:04.20","6","0.0","--","--","--","--","--","--","--","00:36:50","00:38:06","632","741"
